"Bootstrap_run","Emax_per_day","EC50_ug_mL"
579,63.9944594044769,0.180987887766781
580,61.7989963524225,0.131263331664019
581,80.1483885789161,0.168725874777189
582,68.0340372731157,0.118168854655795
583,63.3817270273339,0.0988826262126456
584,58.3563413536301,0.103886114324818
585,71.6185150593187,0.124673335105
586,66.2102276560136,0.189493621613619
587,70.6941426267733,0.167673862154908
588,84.7367947374724,0.276704685960262
589,66.7094138460798,0.178022544311924
590,77.8327776470232,0.289027867524905
591,76.0609626247717,0.135844613804652
592,57.0011958060486,0.0976249753171452
593,60.6179673891321,0.0896264006569727
594,64.8250611788244,0.149475108264169
595,73.7321351232336,0.212972140529684
596,71.4413475886193,0.22146311692563
597,74.0436140262517,0.167906191997009
598,71.0844460837951,0.119643147099885
599,77.5311892444803,0.24978604665973
600,71.7918194225186,0.214534043060391
601,66.4742818438176,0.149643745644191
602,82.6163597034512,0.204362546162351
603,67.1047860912105,0.207234584811905
604,62.3518815333487,0.0732650686855772
605,66.7174921959861,0.247424055323974
606,68.3360741915083,0.134029460222819
607,65.2946100420556,0.118065303738656
608,68.2155905098834,0.131620912655067
609,69.4179193990317,0.107374465694951
610,63.7731174186141,0.103754689369079
611,73.1191503235236,0.140780764340925
612,62.407986237614,0.177441175255687
613,85.4704029700717,0.308060347036367
614,77.7879554843817,0.239266746496438
615,82.7073945314484,0.188631310390953
616,69.587641607311,0.160716303405081
617,60.1498475206178,0.101553293613136
618,74.227320825502,0.185542356186277
619,76.6949788433466,0.197050943439964
620,73.3901162241209,0.130155697805806
621,59.3482973023498,0.135374951622152
622,78.1624632927136,0.353038104119567
623,68.3041893732888,0.116903633807356
624,74.7944572985506,0.169285455101058
625,77.9861514954384,0.175488504243494
626,69.6104704496351,0.10089354572689
627,75.7988314018143,0.217751285155487
628,74.0066809514585,0.189070734195966
629,79.8391393924496,0.259140838130444
630,72.1310507850364,0.108773479062484
631,75.3004252240781,0.213458821241024
632,65.887900208004,0.104284191559911
633,68.3904327535203,0.101368088091609
634,77.6066451384068,0.161355787141226
635,72.4351453158161,0.161655007549319
636,63.6272541090873,0.0919497661913018
637,68.6972451805884,0.153896210843871
638,64.8749963158893,0.114181324892772
639,72.806507265639,0.222068377820688
640,70.4014643741514,0.151211130867926
641,80.2114504073991,0.214771409649908
642,72.6489686034425,0.10570301138418
643,79.5341314978407,0.257919553248302
644,56.070778241101,0.0685180425841836
645,58.6623362500218,0.0877096893457908
646,75.2454103785154,0.208320206957295
647,61.6709093524799,0.0698292748567607
648,81.5006204907231,0.214273527797555
649,73.1469235949319,0.199772725942072
650,62.1522617925184,0.0873916495984409
651,73.0218811703037,0.162172361007543
652,58.9213658432492,0.113697046284731
653,60.1009555066741,0.0939085643892526
654,74.3869694895491,0.180782715214276
655,69.2801931186769,0.0899140000508201
656,86.05423862664,0.33291512811002
657,66.7647507898185,0.119739396980488
658,78.884246469238,0.186159017150753
659,74.1975560801259,0.24401096989961
660,74.1118284065199,0.172519245114247
661,59.7645970103299,0.13032768270237
662,73.1414677459229,0.172073851842031
663,68.6547580352442,0.156753590721094
664,58.5667124358118,0.0600803281027482
665,78.6310264883758,0.180269591834696
666,65.1007360823538,0.0941947055318951
667,62.4991715099134,0.169232164203112
668,71.6882111205759,0.111287255828451
669,74.3607760109975,0.249600218208672
670,68.3921333714203,0.0944702519975707
671,68.490618476063,0.147248173512326
672,69.9257586117432,0.197807357474229
673,71.4797705591397,0.133827207808172
674,88.9472367034317,0.2826401690112
675,81.3763898347904,0.159210771404792
676,67.5251993867814,0.135849530776227
677,65.6592750983812,0.164790800490779
678,71.6764741330368,0.170688598100227
679,71.3324499268604,0.18489857176576
680,76.4593192557134,0.203387252342249
681,79.9660123977459,0.168168976866229
682,66.4629264630872,0.201324947438018
683,73.2175439110763,0.284826460189467
684,73.1382996642901,0.15360430755571
685,80.6467540420592,0.294731605233273
686,67.7586410664282,0.181559687327573
687,72.8848241238221,0.125443455281092
688,59.1320502631717,0.135286405173673
689,69.7453647003261,0.168478683514136
690,69.0240514884455,0.0872726045908113
691,74.4934002496257,0.162705324805313
692,69.2481512098171,0.132214780336187
693,79.0829733744379,0.113812882625278
694,66.6049277667033,0.139777613165484
695,77.816055235136,0.213055158964448
696,75.1090639333958,0.159354366971521
697,83.8570836385549,0.285860522262345
698,69.5574690628426,0.108139689851906
699,65.8391043385935,0.140079677079174
700,77.5249348692291,0.241907375470786
701,76.20008875744,0.280418990339825
702,58.1231363422233,0.0864084643994544
703,74.3235051681445,0.280372798356858
704,67.6774633172411,0.188583451025341
705,58.8760609061172,0.0690940244021701
706,70.8093605944738,0.183014203463274
707,65.3081015799754,0.11069264728168
708,77.9187163746054,0.140761295092372
709,72.7145721621983,0.197495003633376
710,70.7641120261823,0.150127755747693
711,74.2323858897763,0.229173196474925
712,62.4888529214931,0.134827737796837
713,89.0309182225184,0.296113097127838
714,63.7831243547399,0.13481992768162
715,70.1237323184362,0.130291423665386
716,56.7661877697476,0.120084826460166
717,64.8973185578602,0.198815530376636
718,83.0287169999679,0.306702798564059
719,78.3851467454031,0.195249888473461
720,64.7767586049615,0.133816839162583
721,93.3660803061334,0.229128848927945
